 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
5.73 
1565236726.12
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  18	  11	  17	  11	  18	  12	  18	
  51.2	  22	  35	  21	  34	  22	  36	  23	  35	
 102.4	  44	  69	  42	  68	  43	  71	  46	  70	
 204.8	  87	 138	  83	 135	  85	 142	  92	 140	
 409.6	 173	 275	 165	 269	 170	 284	 184	 279	
 819.2	 346	 550	 329	 538	 340	 567	 367	 557	
1638.4	 692	1100	 658	1076	 680	1136	 734	1116	
3276.8	1382	2196	1313	2147	1355	2266	1464	2226	
