 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
17.12 
1559864010.65
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  32	
 102.4	  40	  64	  38	  63	  38	  65	  42	  64	
 204.8	  80	 128	  76	 125	  76	 130	  83	 128	
 409.6	 159	 255	 150	 250	 152	 259	 165	 256	
 819.2	 318	 510	 300	 499	 303	 518	 330	 512	
1638.4	 633	1016	 599	 994	 603	1033	 657	1020	
3276.8	1265	2032	1197	1987	1206	2066	1314	2038	
