 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.10 
1565583753.64
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   5	   8	
  25.6	  10	  16	   9	  16	  10	  17	  11	  16	
  51.2	  20	  32	  18	  31	  19	  33	  21	  32	
 102.4	  38	  64	  36	  62	  37	  65	  41	  64	
 204.8	  76	 127	  71	 124	  74	 129	  81	 128	
 409.6	 153	 254	 142	 248	 148	 259	 162	 255	
 819.2	 304	 506	 284	 494	 295	 515	 322	 509	
1638.4	 607	1012	 567	 988	 590	1031	 645	1018	
3276.8	1211	2018	1131	1970	1177	2058	1287	2031	
