 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.63 
1555493356.26
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   7	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 129	  82	 135	  88	 133	
 409.6	 167	 264	 159	 257	 163	 270	 175	 265	
 819.2	 334	 528	 317	 514	 325	 540	 351	 530	
1638.4	 667	1053	 633	1026	 648	1076	 698	1056	
3276.8	1332	2104	1265	2050	1295	2151	1396	2111	
