 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.54 
1563595167.45
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  19	  33	  20	  34	  22	  34	
 102.4	  40	  67	  38	  65	  40	  68	  43	  67	
 204.8	  80	 132	  76	 128	  80	 136	  86	 133	
 409.6	 159	 268	 150	 255	 159	 270	 171	 265	
 819.2	 318	 526	 299	 510	 316	 540	 342	 528	
1638.4	 635	1050	 597	1018	 631	1077	 682	1055	
3276.8	1270	2101	1194	2037	1263	2155	1364	2110	
