 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.70 
1554630843.42
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  34	  22	  33	
 102.4	  42	  66	  40	  64	  39	  67	  44	  66	
 204.8	  83	 131	  80	 129	  79	 133	  87	 132	
 409.6	 166	 261	 159	 257	 157	 266	 174	 264	
 819.2	 331	 521	 317	 513	 313	 530	 346	 527	
1638.4	 661	1041	 633	1024	 625	1059	 691	1053	
3276.8	1319	2079	1263	2045	1247	2114	1380	2102	
