 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
6.56 
1565207727.36
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  18	  11	  17	  11	  18	  12	  18	
  51.2	  22	  35	  21	  34	  22	  36	  23	  35	
 102.4	  44	  69	  42	  68	  43	  71	  46	  70	
 204.8	  87	 138	  83	 135	  85	 142	  92	 140	
 409.6	 174	 275	 165	 269	 170	 284	 184	 279	
 819.2	 346	 550	 329	 538	 340	 568	 367	 558	
1638.4	 690	1097	 656	1073	 677	1131	 731	1111	
3276.8	1380	2194	1312	2146	1355	2264	1462	2224	
