 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.04 
1565179642.41
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  66	
 204.8	  79	 132	  75	 128	  79	 135	  86	 132	
 409.6	 158	 263	 148	 255	 157	 270	 170	 264	
 819.2	 314	 524	 296	 508	 314	 537	 339	 526	
1638.4	 628	1047	 590	1015	 627	1074	 678	1052	
3276.8	1254	2091	1179	2024	1252	2145	1353	2100	
