 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.26 
1561063220.5
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 134	  78	 130	  81	 137	  88	 135	
 409.6	 164	 267	 155	 259	 162	 274	 175	 269	
 819.2	 327	 532	 309	 516	 323	 546	 348	 535	
1638.4	 651	1060	 615	1029	 643	1088	 694	1065	
3276.8	1305	2125	1232	2063	1289	2181	1391	2137	
