 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
32.25 
1558136313.37
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  34	  22	  33	
 102.4	  41	  65	  39	  64	  39	  67	  43	  66	
 204.8	  82	 130	  78	 128	  78	 133	  86	 132	
 409.6	 163	 260	 155	 255	 156	 265	 171	 263	
 819.2	 326	 519	 310	 509	 311	 529	 341	 525	
1638.4	 652	1038	 619	1017	 621	1059	 680	1049	
3276.8	1298	2069	1234	2028	1238	2109	1356	2090	
