 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
14.69 
1560141503.74
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  17	  11	  17	  11	  18	  12	  17	
  51.2	  22	  34	  21	  34	  21	  35	  23	  34	
 102.4	  43	  68	  41	  67	  42	  70	  45	  68	
 204.8	  86	 135	  82	 133	  84	 139	  90	 136	
 409.6	 171	 269	 163	 265	 167	 277	 179	 272	
 819.2	 341	 537	 325	 529	 334	 553	 357	 543	
1638.4	 681	1073	 649	1057	 667	1105	 712	1085	
3276.8	1362	2148	1298	2115	1335	2212	1425	2171	
