 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.27 
1565103359.59
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	   9	  16	  10	  17	  11	  16	
  51.2	  20	  32	  18	  32	  19	  33	  21	  32	
 102.4	  39	  64	  36	  63	  38	  65	  41	  64	
 204.8	  77	 128	  72	 124	  75	 130	  82	 128	
 409.6	 153	 255	 143	 248	 149	 260	 163	 256	
 819.2	 306	 508	 286	 496	 297	 518	 325	 512	
1638.4	 610	1014	 571	 990	 593	1034	 648	1021	
3276.8	1218	2026	1140	1978	1184	2066	1294	2040	
