 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
29.58 
1555312735.47
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  43	  67	  40	  65	  41	  68	  45	  67	
 204.8	  84	 132	  80	 129	  82	 135	  88	 133	
 409.6	 168	 265	 160	 258	 163	 271	 176	 266	
 819.2	 335	 528	 318	 514	 325	 540	 351	 530	
1638.4	 670	1057	 636	1030	 650	1080	 702	1060	
3276.8	1337	2110	1270	2057	1298	2157	1402	2118	
