 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.33 
1565359700.34
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	   9	  16	  10	  17	  11	  16	
  51.2	  20	  32	  18	  32	  19	  33	  21	  33	
 102.4	  39	  64	  36	  62	  38	  65	  41	  64	
 204.8	  77	 127	  72	 124	  75	 130	  81	 128	
 409.6	 153	 254	 143	 248	 149	 260	 162	 256	
 819.2	 305	 508	 285	 496	 297	 518	 324	 512	
1638.4	 609	1016	 569	 991	 593	1036	 648	1024	
3276.8	1219	2032	1137	1983	1186	2073	1296	2047	
