 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
15.71 
1563780562.35
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  22	  34	  20	  34	  21	  35	  23	  35	
 102.4	  43	  68	  40	  67	  42	  70	  45	  68	
 204.8	  85	 135	  80	 132	  84	 139	  89	 136	
 409.6	 169	 270	 160	 264	 167	 278	 177	 272	
 819.2	 338	 539	 319	 529	 334	 557	 354	 545	
1638.4	 674	1074	 636	1054	 666	1110	 705	1085	
3276.8	1344	2145	1269	2104	1330	2216	1407	2167	
