 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.92 
1560984873.99
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 133	  77	 129	  81	 137	  87	 134	
 409.6	 164	 266	 155	 258	 162	 273	 174	 268	
 819.2	 327	 532	 308	 516	 323	 546	 348	 534	
1638.4	 651	1061	 615	1029	 643	1088	 693	1065	
3276.8	1307	2129	1234	2065	1291	2185	1393	2140	
