 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.31 
1554381587.41
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  33	  22	  33	
 102.4	  41	  65	  40	  64	  39	  66	  43	  66	
 204.8	  82	 130	  79	 128	  78	 132	  86	 131	
 409.6	 165	 260	 158	 256	 155	 264	 172	 263	
 819.2	 328	 518	 315	 510	 310	 526	 343	 524	
1638.4	 654	1034	 628	1018	 618	1050	 686	1046	
3276.8	1308	2067	1255	2034	1235	2099	1370	2091	
