 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.09 
1566073818.15
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  79	 132	  75	 128	  79	 135	  86	 133	
 409.6	 158	 264	 149	 255	 158	 270	 171	 265	
 819.2	 316	 526	 296	 510	 315	 540	 341	 529	
1638.4	 628	1048	 590	1015	 627	1075	 678	1053	
3276.8	1254	2092	1178	2028	1252	2146	1353	2102	
