 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.39 
1564160016.54
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  80	 132	  75	 128	  80	 136	  86	 133	
 409.6	 159	 264	 150	 256	 159	 271	 172	 265	
 819.2	 317	 527	 299	 511	 317	 541	 342	 530	
1638.4	 631	1048	 594	1017	 630	1076	 681	1053	
3276.8	1259	2091	1184	2027	1256	2145	1356	2100	
