 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.22 
1560499831.3
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  39	  65	  41	  69	  44	  68	
 204.8	  83	 134	  78	 130	  82	 138	  88	 135	
 409.6	 165	 268	 156	 260	 163	 275	 176	 269	
 819.2	 329	 535	 311	 518	 325	 549	 350	 537	
1638.4	 655	1063	 618	1031	 645	1090	 695	1067	
3276.8	1306	2121	1234	2057	1287	2174	1387	2128	
