 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.87 
1565959055.92
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  37	  64	  40	  67	  43	  66	
 204.8	  79	 131	  74	 127	  79	 135	  85	 132	
 409.6	 157	 262	 147	 254	 157	 268	 169	 263	
 819.2	 315	 525	 295	 509	 314	 538	 339	 528	
1638.4	 628	1048	 590	1016	 628	1075	 678	1054	
3276.8	1253	2092	1177	2027	1251	2145	1352	2102	
