 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.87 
1562478181.48
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  37	  63	  38	  65	  42	  65	
 204.8	  79	 128	  74	 126	  76	 131	  83	 129	
 409.6	 157	 256	 147	 250	 150	 260	 165	 258	
 819.2	 312	 511	 294	 496	 300	 520	 329	 515	
1638.4	 624	1021	 587	 998	 600	1039	 657	1028	
3276.8	1244	2037	1172	1992	1196	2074	1311	2051	
