 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.55 
1555393616.11
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   6	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  33	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 129	  81	 135	  88	 132	
 409.6	 167	 264	 159	 257	 163	 270	 175	 265	
 819.2	 334	 528	 318	 515	 325	 540	 350	 529	
1638.4	 667	1054	 634	1027	 648	1077	 699	1056	
3276.8	1333	2105	1266	2051	1294	2152	1395	2109	
