 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.55 
1565336925.64
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  16	  10	  16	  10	  17	  11	  16	
  51.2	  21	  32	  20	  32	  20	  33	  21	  32	
 102.4	  42	  64	  40	  63	  39	  67	  42	  63	
 204.8	  83	 128	  79	 126	  78	 133	  83	 126	
 409.6	 165	 255	 158	 251	 156	 265	 166	 250	
 819.2	 328	 510	 315	 501	 312	 529	 332	 500	
1638.4	 655	1019	 629	 999	 623	1055	 663	 999	
3276.8	1309	2034	1255	1996	1244	2107	1322	1993	
