 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.65 
1560324813.17
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  39	  65	  41	  69	  44	  68	
 204.8	  83	 134	  78	 130	  82	 137	  88	 135	
 409.6	 165	 267	 156	 259	 162	 274	 175	 268	
 819.2	 330	 534	 312	 518	 325	 548	 350	 537	
1638.4	 658	1065	 622	1034	 647	1093	 698	1070	
3276.8	1312	2126	1240	2064	1292	2181	1392	2136	
