 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.93 
1564475084.35
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	   9	  16	  10	  17	  11	  16	
  51.2	  20	  32	  18	  32	  19	  33	  21	  33	
 102.4	  39	  64	  36	  63	  38	  65	  41	  65	
 204.8	  77	 128	  72	 125	  75	 130	  82	 129	
 409.6	 154	 255	 144	 249	 149	 260	 163	 257	
 819.2	 308	 509	 288	 497	 298	 520	 326	 513	
1638.4	 613	1016	 574	 991	 593	1036	 649	1023	
3276.8	1224	2028	1144	1979	1184	2067	1296	2042	
