 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.78 
1555144628.5
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  20	  34	  22	  34	
 102.4	  42	  66	  40	  65	  40	  67	  44	  67	
 204.8	  84	 132	  80	 129	  80	 134	  87	 133	
 409.6	 167	 263	 160	 258	 159	 268	 175	 266	
 819.2	 334	 525	 319	 515	 317	 535	 348	 531	
1638.4	 667	1048	 636	1029	 632	1068	 695	1060	
3276.8	1330	2093	1269	2055	1261	2132	1386	2117	
