 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
16.31 
1564744139.01
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  40	  66	  41	  69	  44	  68	
 204.8	  83	 134	  79	 131	  82	 138	  87	 135	
 409.6	 166	 267	 157	 261	 164	 275	 174	 269	
 819.2	 331	 532	 312	 521	 328	 548	 347	 536	
1638.4	 661	1062	 623	1042	 655	1096	 694	1071	
3276.8	1319	2121	1245	2081	1308	2189	1386	2139	
