 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.22 
1562683694.14
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  20	  35	  22	  34	
 102.4	  41	  67	  39	  65	  40	  68	  44	  67	
 204.8	  81	 133	  76	 129	  80	 136	  87	 133	
 409.6	 161	 265	 152	 257	 160	 272	 173	 266	
 819.2	 322	 528	 303	 512	 319	 542	 344	 530	
1638.4	 642	1055	 605	1024	 636	1082	 687	1059	
3276.8	1280	2105	1206	2043	1269	2159	1370	2113	
