 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.55 
1557454545.95
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  64	  41	  68	  44	  66	
 204.8	  83	 132	  79	 129	  81	 135	  87	 133	
 409.6	 166	 265	 158	 257	 162	 271	 175	 266	
 819.2	 332	 528	 314	 513	 324	 540	 349	 530	
1638.4	 662	1055	 627	1025	 646	1079	 696	1058	
3276.8	1316	2096	1247	2038	1284	2143	1382	2101	
