 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.76 
1562424663.32
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  19	  33	  20	  34	  22	  34	
 102.4	  41	  67	  38	  65	  40	  68	  44	  67	
 204.8	  81	 133	  76	 129	  80	 136	  87	 133	
 409.6	 162	 265	 153	 258	 160	 272	 173	 267	
 819.2	 323	 530	 305	 514	 320	 544	 346	 533	
1638.4	 645	1059	 608	1027	 639	1086	 691	1065	
3276.8	1284	2109	1210	2046	1270	2161	1374	2118	
