 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.47 
1555556869.18
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 129	  81	 135	  88	 132	
 409.6	 167	 264	 159	 257	 162	 270	 175	 265	
 819.2	 334	 528	 317	 514	 325	 540	 350	 530	
1638.4	 668	1056	 634	1029	 649	1080	 701	1060	
3276.8	1333	2105	1265	2051	1295	2152	1396	2112	
