 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
15.27 
1565910115.81
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  39	  66	  41	  69	  44	  67	
 204.8	  83	 133	  78	 131	  82	 137	  87	 134	
 409.6	 165	 266	 155	 260	 164	 274	 173	 268	
 819.2	 328	 530	 310	 520	 326	 547	 346	 534	
1638.4	 668	1059	 618	1038	 652	1093	 690	1068	
3276.8	1309	2116	1235	2074	1302	2183	1378	2132	
