 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.16 
1560005512.34
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  19	  33	  21	  33	
 102.4	  40	  65	  38	  63	  39	  66	  42	  65	
 204.8	  80	 129	  76	 126	  77	 131	  84	 130	
 409.6	 160	 257	 151	 252	 153	 262	 167	 259	
 819.2	 320	 513	 302	 502	 305	 523	 333	 516	
1638.4	 637	1024	 602	1002	 608	1042	 664	1029	
3276.8	1270	2043	1201	1999	1213	2080	1324	2053	
