 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
14.26 
1559924128.69
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  66	
 204.8	  84	 132	  80	 130	  82	 135	  87	 133	
 409.6	 166	 263	 159	 259	 162	 269	 173	 264	
 819.2	 333	 526	 317	 518	 325	 539	 347	 529	
1638.4	 664	1050	 633	1034	 648	1076	 692	1056	
3276.8	1324	2095	1264	2063	1293	2147	1381	2106	
