 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.76 
1560219240.36
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  17	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  65	  38	  63	  39	  66	  42	  65	
 204.8	  80	 129	  76	 126	  76	 131	  83	 129	
 409.6	 160	 256	 151	 251	 152	 261	 166	 258	
 819.2	 318	 511	 301	 501	 303	 521	 332	 514	
1638.4	 635	1023	 600	1000	 607	1041	 663	1028	
3276.8	1267	2040	1197	1996	1210	2076	1322	2051	
