 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.98 
1566044324.3
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  79	 132	  75	 128	  79	 136	  86	 133	
 409.6	 157	 262	 148	 254	 157	 269	 170	 263	
 819.2	 313	 523	 294	 507	 313	 536	 338	 525	
1638.4	 627	1046	 588	1013	 626	1072	 676	1051	
3276.8	1251	2087	1174	2022	1249	2140	1348	2096	
