 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.48 
1561796707.7
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 133	  77	 129	  81	 137	  87	 134	
 409.6	 163	 266	 153	 258	 161	 272	 174	 267	
 819.2	 325	 531	 306	 515	 322	 545	 347	 534	
1638.4	 649	1062	 612	1030	 642	1089	 694	1067	
3276.8	1293	2116	1219	2052	1280	2170	1380	2125	
