 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.93 
1557136435.64
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  79	 129	  82	 136	  88	 133	
 409.6	 167	 265	 158	 257	 162	 271	 175	 266	
 819.2	 332	 526	 314	 512	 323	 538	 348	 528	
1638.4	 661	1051	 627	1022	 645	1074	 694	1054	
3276.8	1321	2099	1253	2042	1288	2147	1385	2105	
