 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
9.35 
1564409845.11
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  17	  10	  16	  10	  17	  11	  16	
  51.2	  21	  33	  20	  32	  20	  34	  21	  32	
 102.4	  42	  65	  40	  64	  40	  67	  42	  63	
 204.8	  83	 129	  80	 126	  79	 133	  84	 126	
 409.6	 166	 257	 160	 252	 158	 266	 168	 252	
 819.2	 332	 513	 318	 504	 315	 531	 335	 503	
1638.4	 661	1022	 634	1004	 627	1058	 668	1003	
3276.8	1325	2048	1271	2011	1256	2120	1338	2009	
