 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.40 
1554913633.48
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  23	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  80	 130	  82	 136	  89	 133	
 409.6	 169	 265	 160	 259	 164	 272	 177	 267	
 819.2	 335	 528	 319	 515	 325	 540	 352	 530	
1638.4	 669	1056	 637	1030	 650	1080	 703	1060	
3276.8	1334	2105	1269	2053	1294	2151	1400	2112	
