 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
6.16 
1566309918.35
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  18	  11	  17	  11	  18	  12	  18	
  51.2	  22	  35	  21	  34	  22	  36	  23	  35	
 102.4	  44	  69	  41	  68	  43	  71	  46	  70	
 204.8	  87	 138	  83	 135	  85	 143	  92	 140	
 409.6	 173	 276	 165	 270	 170	 285	 184	 280	
 819.2	 345	 551	 328	 538	 340	 568	 367	 559	
1638.4	 689	1099	 654	1074	 677	1134	 732	1114	
3276.8	1376	2197	1308	2146	1353	2267	1463	2227	
