 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
32.73 
1557896225.83
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  34	  22	  33	
 102.4	  42	  66	  39	  64	  40	  67	  43	  66	
 204.8	  83	 131	  78	 128	  79	 133	  86	 132	
 409.6	 164	 261	 156	 256	 157	 267	 172	 264	
 819.2	 329	 522	 312	 512	 313	 533	 343	 528	
1638.4	 656	1043	 623	1022	 626	1064	 685	1054	
3276.8	1309	2083	1245	2042	1250	2125	1368	2106	
