 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
17.01 
1561669003.39
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  11	  17	  11	  18	  11	  17	
  51.2	  22	  34	  21	  33	  21	  35	  22	  34	
 102.4	  43	  67	  41	  66	  42	  69	  45	  68	
 204.8	  85	 134	  81	 132	  84	 139	  89	 136	
 409.6	 170	 268	 161	 263	 167	 277	 177	 271	
 819.2	 339	 536	 321	 526	 334	 552	 353	 540	
1638.4	 676	1069	 640	1049	 665	1102	 704	1078	
3276.8	1352	2136	1279	2096	1330	2202	1406	2154	
