 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.55 
1560710051.09
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   6	   8	   5	   9	   6	   8	
  25.6	  11	  17	  11	  16	  10	  17	  11	  16	
  51.2	  22	  33	  21	  32	  21	  34	  22	  32	
 102.4	  43	  65	  41	  65	  41	  68	  44	  65	
 204.8	  86	 130	  83	 129	  81	 135	  87	 129	
 409.6	 171	 260	 164	 256	 161	 269	 173	 256	
 819.2	 341	 520	 328	 513	 322	 538	 345	 513	
1638.4	 681	1037	 654	1022	 641	1073	 687	1022	
3276.8	1361	2075	1309	2045	1282	2146	1374	2044	
