 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
6.09 
1566422653.5
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  18	  11	  17	  11	  18	  12	  18	
  51.2	  22	  35	  21	  34	  22	  36	  23	  35	
 102.4	  44	  69	  41	  68	  43	  72	  46	  70	
 204.8	  87	 138	  82	 135	  85	 143	  92	 140	
 409.6	 173	 276	 164	 269	 170	 285	 184	 280	
 819.2	 344	 550	 327	 537	 339	 568	 366	 558	
1638.4	 689	1101	 655	1075	 678	1136	 733	1117	
3276.8	1374	2195	1306	2145	1351	2266	1461	2226	
