 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.55 
1556940918.37
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  79	 129	  82	 136	  88	 133	
 409.6	 167	 265	 158	 258	 163	 271	 175	 266	
 819.2	 332	 528	 315	 514	 324	 540	 349	 530	
1638.4	 661	1051	 627	1022	 645	1074	 694	1054	
3276.8	1324	2104	1256	2047	1291	2152	1390	2111	
