 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
29.73 
1557705401.32
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  33	  20	  32	  21	  34	  22	  33	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  83	 132	  79	 129	  81	 135	  87	 133	
 409.6	 166	 264	 157	 257	 162	 270	 174	 265	
 819.2	 332	 528	 314	 514	 324	 541	 349	 531	
1638.4	 663	1055	 628	1026	 646	1080	 696	1060	
3276.8	1323	2108	1253	2049	1291	2156	1390	2116	
