 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.32 
1558583719.82
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  33	  22	  33	
 102.4	  41	  65	  39	  64	  39	  67	  43	  66	
 204.8	  82	 130	  78	 128	  78	 133	  85	 131	
 409.6	 163	 260	 155	 255	 155	 265	 170	 262	
 819.2	 325	 519	 309	 508	 310	 529	 340	 524	
1638.4	 649	1037	 616	1015	 620	1057	 679	1047	
3276.8	1296	2072	1230	2028	1237	2111	1355	2091	
