 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
16.46 
1562427606.99
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  22	  34	  20	  33	  21	  35	  22	  34	
 102.4	  43	  67	  40	  66	  42	  69	  44	  68	
 204.8	  85	 134	  80	 131	  83	 138	  88	 135	
 409.6	 168	 267	 160	 262	 166	 275	 176	 269	
 819.2	 336	 533	 318	 523	 331	 549	 350	 537	
1638.4	 672	1066	 636	1045	 661	1098	 700	1074	
3276.8	1339	2125	1268	2085	1319	2189	1396	2140	
