 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.60 
1563489265.59
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  39	  64	  37	  63	  38	  65	  41	  65	
 204.8	  78	 128	  73	 125	  75	 130	  82	 129	
 409.6	 154	 254	 145	 248	 149	 259	 163	 256	
 819.2	 308	 508	 289	 496	 297	 517	 325	 511	
1638.4	 615	1014	 576	 990	 593	1033	 649	1020	
3276.8	1229	2028	1151	1980	1187	2066	1298	2040	
