 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.73 
1564227796.98
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	   9	  16	  10	  17	  11	  16	
  51.2	  20	  32	  18	  31	  19	  33	  21	  32	
 102.4	  39	  64	  36	  63	  38	  65	  41	  64	
 204.8	  77	 128	  72	 125	  75	 130	  82	 129	
 409.6	 154	 255	 144	 249	 149	 260	 163	 257	
 819.2	 307	 507	 287	 496	 297	 518	 325	 511	
1638.4	 612	1014	 573	 990	 593	1033	 648	1021	
3276.8	1222	2024	1144	1976	1183	2063	1294	2038	
