 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.32 
1554392761.48
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  33	
 102.4	  42	  66	  40	  64	  40	  67	  44	  66	
 204.8	  84	 132	  80	 129	  81	 135	  88	 132	
 409.6	 166	 263	 159	 257	 161	 268	 175	 264	
 819.2	 331	 524	 316	 512	 320	 534	 348	 526	
1638.4	 661	1046	 631	1022	 639	1067	 696	1050	
3276.8	1321	2090	1260	2043	1278	2132	1389	2098	
