 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.37 
1561773922.89
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 133	  77	 129	  81	 137	  87	 134	
 409.6	 162	 265	 153	 257	 161	 272	 173	 266	
 819.2	 323	 529	 305	 513	 320	 542	 345	 531	
1638.4	 647	1058	 610	1026	 640	1086	 691	1063	
3276.8	1294	2119	1221	2055	1281	2174	1382	2128	
