 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.10 
1563970532.32
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  80	 132	  75	 128	  79	 135	  86	 132	
 409.6	 159	 263	 149	 255	 158	 269	 171	 264	
 819.2	 317	 525	 298	 509	 316	 539	 341	 528	
1638.4	 632	1048	 595	1016	 630	1075	 681	1053	
3276.8	1263	2095	1189	2031	1260	2148	1360	2104	
