 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.85 
1554725376.51
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  33	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 129	  81	 135	  88	 132	
 409.6	 166	 263	 159	 256	 161	 268	 175	 263	
 819.2	 333	 525	 317	 512	 322	 536	 349	 527	
1638.4	 665	1050	 633	1025	 644	1072	 699	1054	
3276.8	1328	2098	1265	2048	1286	2141	1395	2105	
