 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.50 
1565297084.41
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   5	   8	
  25.6	  10	  16	   9	  16	  10	  17	  11	  16	
  51.2	  20	  32	  18	  31	  19	  33	  21	  32	
 102.4	  39	  64	  36	  62	  37	  65	  41	  64	
 204.8	  77	 128	  72	 125	  75	 130	  82	 129	
 409.6	 153	 254	 143	 248	 149	 260	 163	 256	
 819.2	 305	 508	 285	 495	 297	 518	 324	 512	
1638.4	 609	1016	 570	 991	 593	1036	 648	1023	
3276.8	1216	2026	1136	1977	1183	2067	1293	2040	
