 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.55 
1556852459.32
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  79	 129	  82	 136	  88	 133	
 409.6	 167	 265	 158	 258	 163	 271	 175	 266	
 819.2	 333	 529	 316	 514	 325	 541	 350	 531	
1638.4	 665	1056	 631	1027	 649	1081	 699	1060	
3276.8	1328	2110	1260	2053	1296	2160	1396	2119	
