 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.27 
1563138634.63
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  16	  11	  17	
  51.2	  21	  34	  20	  33	  20	  35	  22	  34	
 102.4	  41	  67	  38	  65	  40	  69	  44	  67	
 204.8	  81	 133	  76	 129	  80	 136	  87	 134	
 409.6	 161	 265	 152	 257	 160	 272	 173	 267	
 819.2	 321	 529	 303	 513	 319	 543	 344	 531	
1638.4	 643	1060	 607	1028	 639	1088	 690	1066	
3276.8	1285	2118	1212	2055	1277	2174	1379	2129	
