 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.81 
1560543429.18
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  16	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  68	  44	  67	
 204.8	  82	 134	  78	 130	  81	 137	  88	 134	
 409.6	 164	 267	 155	 259	 162	 274	 175	 268	
 819.2	 327	 532	 309	 516	 322	 545	 348	 534	
1638.4	 652	1059	 616	1028	 643	1086	 693	1063	
3276.8	1304	2120	1232	2057	1286	2174	1386	2128	
