 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.48 
1563839382.65
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  10	  17	  10	  17	  10	  17	  11	  17	
  51.2	  20	  34	  19	  33	  20	  34	  22	  34	
 102.4	  40	  66	  38	  65	  40	  68	  43	  67	
 204.8	  80	 132	  75	 128	  80	 136	  86	 133	
 409.6	 160	 264	 151	 257	 159	 271	 172	 266	
 819.2	 318	 527	 300	 511	 317	 541	 343	 530	
1638.4	 638	1055	 601	1024	 635	1083	 686	1062	
3276.8	1272	2106	1198	2042	1267	2161	1368	2117	
