 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.32 
1555317189.66
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  22	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 129	  82	 135	  88	 133	
 409.6	 168	 265	 160	 258	 163	 271	 176	 266	
 819.2	 334	 527	 317	 513	 324	 538	 350	 528	
1638.4	 667	1053	 634	1026	 647	1075	 699	1056	
3276.8	1337	2110	1270	2056	1297	2156	1401	2117	
