 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.59 
1561486056.24
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 133	  77	 129	  81	 136	  87	 134	
 409.6	 164	 267	 155	 259	 162	 274	 175	 268	
 819.2	 326	 532	 308	 516	 322	 546	 348	 535	
1638.4	 651	1061	 614	1030	 643	1089	 694	1067	
3276.8	1292	2109	1220	2046	1277	2162	1377	2117	
