 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.05 
1560079635.5
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  68	  40	  66	  41	  69	  44	  68	
 204.8	  83	 135	  79	 131	  82	 138	  88	 135	
 409.6	 166	 269	 157	 261	 164	 276	 176	 270	
 819.2	 330	 534	 312	 518	 325	 547	 350	 536	
1638.4	 659	1065	 623	1033	 648	1092	 698	1069	
3276.8	1319	2133	1247	2069	1298	2188	1399	2143	
